CodFuncionario:1; SalarioAtual:14740.14; TotaldeVendas:6224.53
CodFuncionario:755; SalarioAtual:12679.83; TotaldeVendas:3444.37
CodFuncionario:756; SalarioAtual:29624.26; TotaldeVendas:1424.98
CodFuncionario:757; SalarioAtual:8703.66; TotaldeVendas:6672.63
CodFuncionario:758; SalarioAtual:14832.96; TotaldeVendas:7048.67
CodFuncionario:759; SalarioAtual:20926.01; TotaldeVendas:3032.08
CodFuncionario:760; SalarioAtual:15721.65; TotaldeVendas:8187.65
CodFuncionario:761; SalarioAtual:25173.93; TotaldeVendas:3898.38
CodFuncionario:762; SalarioAtual:14869.75; TotaldeVendas:3012.49
CodFuncionario:763; SalarioAtual:11428.96; TotaldeVendas:4057.3
CodFuncionario:764; SalarioAtual:24047.86; TotaldeVendas:2344.79
CodFuncionario:765; SalarioAtual:27644.23; TotaldeVendas:1418.4
CodFuncionario:766; SalarioAtual:21615.01; TotaldeVendas:2661.31
CodFuncionario:767; SalarioAtual:7447.52; TotaldeVendas:3973.81
CodFuncionario:768; SalarioAtual:29869.71; TotaldeVendas:3308.74
CodFuncionario:769; SalarioAtual:23088.97; TotaldeVendas:1725.25
CodFuncionario:770; SalarioAtual:15844.9; TotaldeVendas:1248.27
CodFuncionario:771; SalarioAtual:23678.12; TotaldeVendas:7360.68
CodFuncionario:772; SalarioAtual:17156.97; TotaldeVendas:6936.39
CodFuncionario:773; SalarioAtual:27506.54; TotaldeVendas:2046.41
CodFuncionario:774; SalarioAtual:13297.13; TotaldeVendas:4625.48
CodFuncionario:775; SalarioAtual:15272.43; TotaldeVendas:1840.64
CodFuncionario:776; SalarioAtual:16015.64; TotaldeVendas:7119.66
CodFuncionario:777; SalarioAtual:26571.55; TotaldeVendas:5926.05
CodFuncionario:778; SalarioAtual:28319.23; TotaldeVendas:6805.06
CodFuncionario:779; SalarioAtual:21620.92; TotaldeVendas:7154.65
CodFuncionario:780; SalarioAtual:8057.43; TotaldeVendas:7276.53
CodFuncionario:781; SalarioAtual:28507.98; TotaldeVendas:2754.82
CodFuncionario:782; SalarioAtual:18933.01; TotaldeVendas:4720.53
CodFuncionario:783; SalarioAtual:20752.98; TotaldeVendas:3920.17
CodFuncionario:784; SalarioAtual:9946.99; TotaldeVendas:6823.7
CodFuncionario:785; SalarioAtual:21502.8; TotaldeVendas:2042.01
CodFuncionario:786; SalarioAtual:20138.32; TotaldeVendas:8145.03
CodFuncionario:787; SalarioAtual:12880.31; TotaldeVendas:1790.41
CodFuncionario:788; SalarioAtual:5951.6; TotaldeVendas:1059.34
CodFuncionario:789; SalarioAtual:17729.19; TotaldeVendas:4200.99
CodFuncionario:790; SalarioAtual:18278.5; TotaldeVendas:8543.48
CodFuncionario:791; SalarioAtual:23612.99; TotaldeVendas:7317.37
CodFuncionario:792; SalarioAtual:10782.57; TotaldeVendas:1063.39
CodFuncionario:793; SalarioAtual:17607.59; TotaldeVendas:3485.19
CodFuncionario:794; SalarioAtual:14845.36; TotaldeVendas:5562.68
CodFuncionario:795; SalarioAtual:20201.87; TotaldeVendas:7015.85
CodFuncionario:796; SalarioAtual:7061.87; TotaldeVendas:1732.21
CodFuncionario:797; SalarioAtual:18272.41; TotaldeVendas:7920.57
CodFuncionario:798; SalarioAtual:8991.09; TotaldeVendas:3711.85
CodFuncionario:799; SalarioAtual:10965.28; TotaldeVendas:5218.86
CodFuncionario:800; SalarioAtual:10016.88; TotaldeVendas:6770.79
CodFuncionario:801; SalarioAtual:29797.59; TotaldeVendas:9214.26
CodFuncionario:802; SalarioAtual:27640.47; TotaldeVendas:9177.92
CodFuncionario:803; SalarioAtual:20190.97; TotaldeVendas:4035.25
CodFuncionario:804; SalarioAtual:15238.67; TotaldeVendas:6328.92
CodFuncionario:805; SalarioAtual:6455.23; TotaldeVendas:4460.17
CodFuncionario:806; SalarioAtual:17023.54; TotaldeVendas:8295.07
CodFuncionario:807; SalarioAtual:21584.11; TotaldeVendas:9748.79
CodFuncionario:808; SalarioAtual:13776.99; TotaldeVendas:3707.7
CodFuncionario:809; SalarioAtual:25255.45; TotaldeVendas:8831.32
CodFuncionario:810; SalarioAtual:21647.66; TotaldeVendas:8243.57
CodFuncionario:811; SalarioAtual:7880.31; TotaldeVendas:6260.25
CodFuncionario:812; SalarioAtual:20873.33; TotaldeVendas:6125.06
CodFuncionario:813; SalarioAtual:15644.87; TotaldeVendas:5341.35
CodFuncionario:814; SalarioAtual:13733.8; TotaldeVendas:7045.23
CodFuncionario:815; SalarioAtual:22453.54; TotaldeVendas:3276.44
CodFuncionario:816; SalarioAtual:20901.25; TotaldeVendas:7733.76
CodFuncionario:817; SalarioAtual:13447.76; TotaldeVendas:8815.49
CodFuncionario:818; SalarioAtual:5083.89; TotaldeVendas:2009.95
CodFuncionario:819; SalarioAtual:9755.24; TotaldeVendas:7430.92
CodFuncionario:820; SalarioAtual:29963.54; TotaldeVendas:3948.96
CodFuncionario:821; SalarioAtual:20573.79; TotaldeVendas:3542.79
CodFuncionario:822; SalarioAtual:20005.02; TotaldeVendas:9404.06
CodFuncionario:823; SalarioAtual:24442.77; TotaldeVendas:9777.76
CodFuncionario:824; SalarioAtual:21701.9; TotaldeVendas:4106.73
CodFuncionario:825; SalarioAtual:7728.7; TotaldeVendas:6456.9
CodFuncionario:826; SalarioAtual:18496.49; TotaldeVendas:1357.47
CodFuncionario:827; SalarioAtual:11419.92; TotaldeVendas:1768.22
CodFuncionario:828; SalarioAtual:12819.88; TotaldeVendas:1167.38
CodFuncionario:829; SalarioAtual:10202.96; TotaldeVendas:7216.12
CodFuncionario:830; SalarioAtual:23151.8; TotaldeVendas:7164.35
CodFuncionario:831; SalarioAtual:5055.55; TotaldeVendas:1604.33
CodFuncionario:832; SalarioAtual:16224.89; TotaldeVendas:7027.65
CodFuncionario:833; SalarioAtual:21103.5; TotaldeVendas:3652.8
CodFuncionario:834; SalarioAtual:22523.34; TotaldeVendas:2149.49
CodFuncionario:835; SalarioAtual:15815.25; TotaldeVendas:7929.17
CodFuncionario:836; SalarioAtual:6360.78; TotaldeVendas:9740.64
CodFuncionario:837; SalarioAtual:19738.75; TotaldeVendas:2910.52
CodFuncionario:838; SalarioAtual:19097.09; TotaldeVendas:9291.32
CodFuncionario:839; SalarioAtual:22311.0; TotaldeVendas:4326.6
CodFuncionario:840; SalarioAtual:27977.29; TotaldeVendas:7770.51
CodFuncionario:841; SalarioAtual:19947.56; TotaldeVendas:9223.39
CodFuncionario:842; SalarioAtual:8829.93; TotaldeVendas:3114.64
CodFuncionario:843; SalarioAtual:15801.69; TotaldeVendas:6564.75
CodFuncionario:844; SalarioAtual:21578.22; TotaldeVendas:2577.98
CodFuncionario:845; SalarioAtual:16452.43; TotaldeVendas:8123.61
CodFuncionario:846; SalarioAtual:20396.52; TotaldeVendas:3842.95
CodFuncionario:847; SalarioAtual:23738.74; TotaldeVendas:2236.71
CodFuncionario:848; SalarioAtual:9595.84; TotaldeVendas:2786.99
CodFuncionario:849; SalarioAtual:29729.04; TotaldeVendas:5645.62
CodFuncionario:850; SalarioAtual:20421.46; TotaldeVendas:4330.62
CodFuncionario:851; SalarioAtual:21352.84; TotaldeVendas:4310.74
CodFuncionario:852; SalarioAtual:6853.96; TotaldeVendas:7561.86
CodFuncionario:853; SalarioAtual:16956.35; TotaldeVendas:5985.89
CodFuncionario:854; SalarioAtual:21189.22; TotaldeVendas:7168.22
CodFuncionario:855; SalarioAtual:27161.25; TotaldeVendas:6627.49
CodFuncionario:856; SalarioAtual:27401.83; TotaldeVendas:5450.79
CodFuncionario:857; SalarioAtual:6306.67; TotaldeVendas:4711.87
CodFuncionario:858; SalarioAtual:27137.07; TotaldeVendas:8108.35
CodFuncionario:859; SalarioAtual:25186.53; TotaldeVendas:4609.03
CodFuncionario:860; SalarioAtual:25806.22; TotaldeVendas:2855.0
CodFuncionario:861; SalarioAtual:18564.64; TotaldeVendas:7632.79
CodFuncionario:862; SalarioAtual:16514.5; TotaldeVendas:1909.81
CodFuncionario:863; SalarioAtual:28207.9; TotaldeVendas:6326.18
CodFuncionario:864; SalarioAtual:18020.8; TotaldeVendas:8323.56
CodFuncionario:865; SalarioAtual:10903.59; TotaldeVendas:8424.65
CodFuncionario:866; SalarioAtual:5608.13; TotaldeVendas:9854.11
CodFuncionario:867; SalarioAtual:7091.01; TotaldeVendas:2706.85
CodFuncionario:868; SalarioAtual:16603.14; TotaldeVendas:6547.76
CodFuncionario:869; SalarioAtual:6048.37; TotaldeVendas:5068.07
CodFuncionario:870; SalarioAtual:5726.19; TotaldeVendas:1855.16
CodFuncionario:871; SalarioAtual:28156.34; TotaldeVendas:5332.0
CodFuncionario:872; SalarioAtual:7607.34; TotaldeVendas:6284.23
CodFuncionario:873; SalarioAtual:23072.0; TotaldeVendas:6085.73
CodFuncionario:874; SalarioAtual:25725.33; TotaldeVendas:5546.73
CodFuncionario:875; SalarioAtual:26252.61; TotaldeVendas:4971.61
CodFuncionario:876; SalarioAtual:6988.45; TotaldeVendas:3561.91
CodFuncionario:877; SalarioAtual:26739.93; TotaldeVendas:2155.34
CodFuncionario:878; SalarioAtual:24640.36; TotaldeVendas:6920.21
CodFuncionario:879; SalarioAtual:27326.84; TotaldeVendas:4470.34
CodFuncionario:880; SalarioAtual:6262.75; TotaldeVendas:7157.11
CodFuncionario:881; SalarioAtual:26283.77; TotaldeVendas:4279.59
CodFuncionario:882; SalarioAtual:11409.09; TotaldeVendas:8616.99
CodFuncionario:883; SalarioAtual:12280.6; TotaldeVendas:6111.31
CodFuncionario:884; SalarioAtual:26396.72; TotaldeVendas:8908.72
CodFuncionario:885; SalarioAtual:27224.53; TotaldeVendas:1756.06
CodFuncionario:886; SalarioAtual:26669.86; TotaldeVendas:1619.73
CodFuncionario:887; SalarioAtual:11122.12; TotaldeVendas:3658.62
CodFuncionario:888; SalarioAtual:5009.04; TotaldeVendas:5239.69
CodFuncionario:889; SalarioAtual:22669.31; TotaldeVendas:5242.26
CodFuncionario:890; SalarioAtual:17817.85; TotaldeVendas:7019.46
CodFuncionario:891; SalarioAtual:5982.77; TotaldeVendas:9667.95
CodFuncionario:892; SalarioAtual:15890.17; TotaldeVendas:4892.9
CodFuncionario:893; SalarioAtual:29909.81; TotaldeVendas:7090.55
CodFuncionario:894; SalarioAtual:29788.16; TotaldeVendas:7881.04
CodFuncionario:895; SalarioAtual:17385.65; TotaldeVendas:6518.96
CodFuncionario:896; SalarioAtual:27262.19; TotaldeVendas:4482.14
CodFuncionario:897; SalarioAtual:12416.51; TotaldeVendas:9185.62
CodFuncionario:898; SalarioAtual:12981.03; TotaldeVendas:1671.96
CodFuncionario:899; SalarioAtual:18538.38; TotaldeVendas:3849.82
CodFuncionario:900; SalarioAtual:19139.59; TotaldeVendas:8298.3
CodFuncionario:901; SalarioAtual:20797.02; TotaldeVendas:3053.96
CodFuncionario:902; SalarioAtual:25165.32; TotaldeVendas:8578.99
CodFuncionario:903; SalarioAtual:24740.02; TotaldeVendas:7790.72
CodFuncionario:904; SalarioAtual:18160.28; TotaldeVendas:5795.38
CodFuncionario:905; SalarioAtual:25195.41; TotaldeVendas:8748.87
CodFuncionario:906; SalarioAtual:25114.09; TotaldeVendas:9947.31
CodFuncionario:907; SalarioAtual:15149.13; TotaldeVendas:4644.69
CodFuncionario:908; SalarioAtual:17786.64; TotaldeVendas:1311.87
CodFuncionario:909; SalarioAtual:5816.03; TotaldeVendas:7422.74
CodFuncionario:910; SalarioAtual:25082.65; TotaldeVendas:3328.02
CodFuncionario:911; SalarioAtual:23164.92; TotaldeVendas:4713.02
CodFuncionario:912; SalarioAtual:18073.32; TotaldeVendas:2874.9
CodFuncionario:913; SalarioAtual:19808.1; TotaldeVendas:7303.19
CodFuncionario:914; SalarioAtual:25438.27; TotaldeVendas:8469.69
CodFuncionario:915; SalarioAtual:26467.24; TotaldeVendas:7849.28
CodFuncionario:916; SalarioAtual:8511.93; TotaldeVendas:1171.13
CodFuncionario:917; SalarioAtual:12783.75; TotaldeVendas:5262.46
CodFuncionario:918; SalarioAtual:15036.51; TotaldeVendas:1738.52
CodFuncionario:919; SalarioAtual:13850.99; TotaldeVendas:1364.38
CodFuncionario:920; SalarioAtual:9497.44; TotaldeVendas:6441.18
CodFuncionario:921; SalarioAtual:21309.11; TotaldeVendas:5335.5
CodFuncionario:922; SalarioAtual:8358.67; TotaldeVendas:8231.13
CodFuncionario:923; SalarioAtual:21008.63; TotaldeVendas:8798.49
CodFuncionario:924; SalarioAtual:27880.76; TotaldeVendas:8481.26
CodFuncionario:925; SalarioAtual:24304.43; TotaldeVendas:9121.7
CodFuncionario:926; SalarioAtual:18390.66; TotaldeVendas:1350.44
CodFuncionario:927; SalarioAtual:14766.25; TotaldeVendas:6730.16
CodFuncionario:928; SalarioAtual:21155.07; TotaldeVendas:1404.53
CodFuncionario:929; SalarioAtual:7869.42; TotaldeVendas:9659.83
CodFuncionario:930; SalarioAtual:26588.99; TotaldeVendas:3206.2
CodFuncionario:931; SalarioAtual:5991.6; TotaldeVendas:2011.71
CodFuncionario:932; SalarioAtual:26043.21; TotaldeVendas:9777.52
CodFuncionario:933; SalarioAtual:27035.21; TotaldeVendas:1732.47
CodFuncionario:934; SalarioAtual:12883.34; TotaldeVendas:2547.66
CodFuncionario:935; SalarioAtual:25264.52; TotaldeVendas:3363.64
CodFuncionario:936; SalarioAtual:20963.15; TotaldeVendas:2127.09
CodFuncionario:937; SalarioAtual:22629.84; TotaldeVendas:8859.33
CodFuncionario:938; SalarioAtual:13077.03; TotaldeVendas:1259.9
CodFuncionario:939; SalarioAtual:23821.96; TotaldeVendas:6745.92
CodFuncionario:940; SalarioAtual:27479.33; TotaldeVendas:7280.96
CodFuncionario:941; SalarioAtual:24037.38; TotaldeVendas:8186.14
CodFuncionario:942; SalarioAtual:21688.54; TotaldeVendas:4038.82
CodFuncionario:943; SalarioAtual:11395.51; TotaldeVendas:7286.38
CodFuncionario:944; SalarioAtual:16654.46; TotaldeVendas:6171.51
CodFuncionario:945; SalarioAtual:23013.97; TotaldeVendas:2858.14
CodFuncionario:946; SalarioAtual:17334.77; TotaldeVendas:4901.45
CodFuncionario:947; SalarioAtual:15980.77; TotaldeVendas:6566.62
CodFuncionario:948; SalarioAtual:19203.45; TotaldeVendas:2490.99
CodFuncionario:949; SalarioAtual:12041.11; TotaldeVendas:3946.62
CodFuncionario:950; SalarioAtual:17948.19; TotaldeVendas:2621.17
CodFuncionario:951; SalarioAtual:14854.33; TotaldeVendas:5644.6
CodFuncionario:952; SalarioAtual:24467.52; TotaldeVendas:1636.7
CodFuncionario:953; SalarioAtual:14901.55; TotaldeVendas:1605.45
CodFuncionario:954; SalarioAtual:19489.05; TotaldeVendas:3461.87
CodFuncionario:955; SalarioAtual:16317.38; TotaldeVendas:6111.43
CodFuncionario:956; SalarioAtual:27765.58; TotaldeVendas:1263.52
CodFuncionario:957; SalarioAtual:6675.67; TotaldeVendas:2194.94
CodFuncionario:958; SalarioAtual:25474.25; TotaldeVendas:7464.69
CodFuncionario:959; SalarioAtual:20820.27; TotaldeVendas:2888.37
CodFuncionario:960; SalarioAtual:19685.42; TotaldeVendas:5712.81
CodFuncionario:961; SalarioAtual:27701.33; TotaldeVendas:9969.52
CodFuncionario:962; SalarioAtual:26294.4; TotaldeVendas:6150.3
CodFuncionario:963; SalarioAtual:9059.07; TotaldeVendas:6413.15
CodFuncionario:964; SalarioAtual:13958.19; TotaldeVendas:4115.03
CodFuncionario:965; SalarioAtual:22055.17; TotaldeVendas:6118.43
CodFuncionario:966; SalarioAtual:26822.03; TotaldeVendas:5545.68
CodFuncionario:967; SalarioAtual:28518.1; TotaldeVendas:8118.44
CodFuncionario:968; SalarioAtual:6888.81; TotaldeVendas:1534.85
CodFuncionario:969; SalarioAtual:25166.77; TotaldeVendas:7665.62
CodFuncionario:970; SalarioAtual:22613.2; TotaldeVendas:4480.42
CodFuncionario:971; SalarioAtual:15529.71; TotaldeVendas:6440.67
CodFuncionario:972; SalarioAtual:27099.64; TotaldeVendas:8676.03
CodFuncionario:973; SalarioAtual:17687.86; TotaldeVendas:4289.42
CodFuncionario:974; SalarioAtual:7162.39; TotaldeVendas:4578.43
CodFuncionario:975; SalarioAtual:29375.45; TotaldeVendas:7341.87
CodFuncionario:976; SalarioAtual:5562.71; TotaldeVendas:8157.8
CodFuncionario:977; SalarioAtual:5752.51; TotaldeVendas:5615.82
CodFuncionario:978; SalarioAtual:15849.75; TotaldeVendas:2349.03
CodFuncionario:979; SalarioAtual:8189.74; TotaldeVendas:6853.55
CodFuncionario:980; SalarioAtual:10269.88; TotaldeVendas:8646.18
CodFuncionario:981; SalarioAtual:25634.24; TotaldeVendas:6736.31
CodFuncionario:982; SalarioAtual:13607.89; TotaldeVendas:7534.66
CodFuncionario:983; SalarioAtual:8989.86; TotaldeVendas:8999.86
CodFuncionario:984; SalarioAtual:22988.2; TotaldeVendas:6524.72
CodFuncionario:985; SalarioAtual:24728.86; TotaldeVendas:8738.56
CodFuncionario:986; SalarioAtual:28654.94; TotaldeVendas:9632.81
CodFuncionario:987; SalarioAtual:9434.43; TotaldeVendas:4319.13
CodFuncionario:988; SalarioAtual:23000.89; TotaldeVendas:6521.78
CodFuncionario:989; SalarioAtual:21582.47; TotaldeVendas:8201.59
CodFuncionario:990; SalarioAtual:26610.74; TotaldeVendas:6785.64
CodFuncionario:991; SalarioAtual:9287.22; TotaldeVendas:7518.31
CodFuncionario:992; SalarioAtual:8168.15; TotaldeVendas:9314.38
CodFuncionario:993; SalarioAtual:17241.5; TotaldeVendas:5671.7
CodFuncionario:994; SalarioAtual:26518.23; TotaldeVendas:1136.62
CodFuncionario:995; SalarioAtual:7230.95; TotaldeVendas:4415.13
CodFuncionario:996; SalarioAtual:25243.67; TotaldeVendas:4998.38
CodFuncionario:997; SalarioAtual:18947.06; TotaldeVendas:7242.54
CodFuncionario:998; SalarioAtual:5058.54; TotaldeVendas:3193.68
CodFuncionario:999; SalarioAtual:10644.53; TotaldeVendas:6669.15
CodFuncionario:1000; SalarioAtual:22162.54; TotaldeVendas:2195.96
